"Page content","Page content",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:152
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:143
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:120
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:153
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:151
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:140
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:140
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:135
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:130",
"Featured Products Block","Featured Products Block",,inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:158,
Block,Block,,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:170
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:159
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:133
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:171
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:169
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:156
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:157
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:151
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:145
inc/widgets/class-electro-ads-block-widget.php:131
inc/widgets/class-electro-features-block-widget.php:115",
Animation,Animation,,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:171
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:160
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:134
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:172
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:170
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:157
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:158
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:152
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:146",
Priority,Priority,,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:172
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:161
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:135
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:173
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:171
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:158
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:159
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:153
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:147",
"Enabled ?","Enabled ?",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:173
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:162
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:136
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:174
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:172
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:159
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:160
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:154
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:148",
Shortcode,Shortcode,,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:195
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:184
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:158
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:203
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:200
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:190
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:203",
"Enter the shorcode for your slider here","Enter the shorcode for your slider here",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:196
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:185
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:159
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:204
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:201
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:191
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:204
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:218",
"Ads Block 1","Ads Block 1",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:206
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:195
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:198
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:360
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:858
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:292",
"Ad Text","Ad Text",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:213
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:255
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:202
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:244
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:176
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:218
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:260
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:306
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:221
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:263
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:309
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:332
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:374
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:418
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:460
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:205
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:247
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:289
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:367
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:409
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1190
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1225
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1260
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1295
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:299
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:334
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:369",
"Catch Hottest<br> <strong>Deals</strong> in Cameras<br> Category","Catch Hottest<br> <strong>Deals</strong> in Cameras<br> Category",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:215
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:369
inc/functions/homepages/home-v5.php:102
inc/template-tags/homepages/home-v5.php:217",
"Action Text","Action Text",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:220
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:262
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:367
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:425
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:598
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:709
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:209
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:251
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:401
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:573
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:750
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:183
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:225
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:267
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:313
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:228
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:270
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:316
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:339
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:381
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:425
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:467
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:212
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:254
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:296
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:225
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:374
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:416
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:458
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:648
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:849
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1197
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1232
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1267
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1302
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:306
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:341
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:376
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:432
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:1008",
"Shop now","Shop now",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:222
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:211
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:185
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:269
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:315
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:230
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:341
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:383
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:214
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:256
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:298
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:376
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1199
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1234
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:308
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:343
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:378
inc/functions/homepages/home-mobile-v1.php:19
inc/functions/homepages/home-mobile-v1.php:242
inc/functions/homepages/home-mobile-v2.php:54
inc/functions/homepages/home-v1.php:72
inc/functions/homepages/home-v1.php:86
inc/functions/homepages/home-v2.php:48
inc/functions/homepages/home-v4.php:16
inc/functions/homepages/home-v4.php:23
inc/functions/homepages/home-v5.php:103
inc/functions/homepages/home-v6.php:300
inc/functions/homepages/home-v6.php:307
inc/functions/homepages/home-v7.php:31
inc/functions/homepages/home-v7.php:38
inc/functions/homepages/home-v7.php:45 inc/structure/homepage-v3.php:46
inc/template-tags/homepages/home-mobile.php:54
inc/template-tags/homepages/home-v1.php:55
inc/template-tags/homepages/home-v1.php:69
inc/template-tags/homepages/home-v1.php:79
inc/template-tags/homepages/home-v2.php:52
inc/template-tags/homepages/home-v3.php:53
inc/template-tags/homepages/home-v3.php:70
inc/template-tags/homepages/home-v4.php:29
inc/template-tags/homepages/home-v4.php:36
inc/template-tags/homepages/home-v5.php:218
inc/template-tags/homepages/home-v6.php:606
inc/template-tags/homepages/home-v6.php:613
inc/template-tags/homepages/home-v7.php:82
inc/template-tags/homepages/home-v7.php:89
inc/template-tags/homepages/home-v7.php:96",
"Action Link","Action Link",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:227
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:269
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:374
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:432
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:605
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:716
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:216
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:258
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:408
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:580
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:757
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:190
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:232
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:274
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:320
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:235
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:277
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:323
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:893
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:914
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:346
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:388
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:432
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:474
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1008
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1029
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:219
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:261
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:303
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:232
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:381
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:423
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:465
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:885
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:947
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:551
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:572
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:655
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:856
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1204
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1239
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1274
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1309
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:313
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:348
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:383
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:439
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:680
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:701
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:959
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:1015",
"Ad Image","Ad Image",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:234
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:276
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:223
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:265
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:197
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:239
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:281
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:327
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:242
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:284
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:330
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:886
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:907
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:353
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:395
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:439
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:481
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:639
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1001
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1022
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:226
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:268
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:310
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:388
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:430
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:544
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:565
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1211
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1246
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1281
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1316
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:320
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:355
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:390
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:673
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:694",
"Extra Class","Extra Class",,"inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:241
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v1.php:283
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:230
inc/admin/meta-boxes/class-electro-meta-box-home-mobile-v2.php:272
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:204
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:246
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:288
inc/admin/meta-boxes/class-electro-meta-box-home-v1.php:334
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:249
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:291
inc/admin/meta-boxes/class-electro-meta-box-home-v2.php:337
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:360
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:402
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:446
inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:488
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:233
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:275
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:317
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:395
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:437",
